student_id,subject_id,difficulty,previous_score,days_until_exam,topics_remaining,available_hours_total,priority_weight,recommended_hours
360,2,3,79,45,5,7,3.3422,1.51
360,3,3,76,11,5,7,4.0891,1.95
361,0,2,66,24,8,4,4.2967,0.71
361,1,5,79,57,7,4,4.6954,0.81
361,2,1,68,18,7,4,3.6956,0.62
361,3,2,71,50,7,4,3.68,0.58
361,4,3,76,25,6,4,3.88,0.62
361,5,2,74,35,8,4,4.0057,0.65
362,0,4,76,22,8,5,4.9345,0.63
362,1,1,69,5,9,5,5.72,0.7
362,2,2,63,6,6,5,5.0067,0.61
362,3,3,65,26,6,5,4.0846,0.51
362,4,3,77,59,8,5,4.2295,0.55
362,5,3,78,37,6,5,3.7103,0.48
362,6,1,78,39,5,5,2.5964,0.34
362,7,5,61,22,7,5,5.3345,0.69
362,8,3,70,36,7,5,4.1778,0.5
363,0,4,70,6,7,6,5.9667,2.59
363,1,2,67,20,6,6,3.76,1.58
363,2,5,67,57,5,6,4.3354,1.8
364,0,2,83,60,5,8,2.8067,1.37
364,1,4,58,9,4,8,4.7511,2.31
364,2,4,68,39,6,8,4.2964,2.18
364,3,2,72,7,4,8,3.9886,2.11
365,0,4,86,43,2,3,2.7126,0.56
365,1,5,90,56,3,3,3.2786,0.65
365,2,1,68,19,3,3,2.4663,0.48
365,3,4,75,45,7,3,4.4222,0.86
365,4,3,83,54,2,3,2.3252,0.45
366,0,1,80,32,7,4,3.2125,0.42
366,1,5,83,8,6,4,5.39,0.73
366,2,5,63,16,7,4,5.465,0.7
366,3,5,73,17,5,4,4.6282,0.58
366,4,3,77,55,8,4,4.2418,0.55
366,5,2,64,36,3,4,2.6978,0.34
366,6,4,66,14,7,4,5.0943,0.65
367,0,2,66,46,4,4,2.8974,0.42
367,1,4,78,51,6,4,4.0361,0.56
367,2,5,62,55,4,4,4.1418,0.58
367,3,5,85,30,6,4,4.4333,0.63
367,4,1,95,12,5,4,2.8333,0.4
367,5,3,83,8,9,4,5.49,0.78
367,6,5,80,55,6,4,4.3818,0.65
368,0,5,95,54,6,7,4.0852,0.73
368,1,1,94,23,7,7,3.0548,0.56
368,2,1,81,20,8,7,3.68,0.63
368,3,3,77,45,6,7,3.6822,0.62
368,4,5,78,55,11,7,5.9218,1.01
368,5,1,91,50,5,7,2.28,0.39
368,6,2,76,28,7,7,3.7371,0.69
368,7,3,63,60,6,7,3.9067,0.7
368,8,1,92,6,8,7,4.6267,0.84
368,9,3,86,50,10,7,4.68,0.84
369,0,3,63,37,9,3,4.9103,0.85
369,1,1,72,21,4,3,2.6362,0.43
369,2,1,81,40,6,3,2.83,0.5
369,3,4,89,57,5,3,3.4954,0.62
369,4,4,80,33,4,3,3.503,0.59
370,0,2,64,13,11,6,5.5892,1.15
370,1,2,78,32,6,6,3.3525,0.75
370,2,2,63,22,11,6,5.2945,1.19
370,3,2,68,9,8,6,4.9511,1.08
370,4,3,80,32,7,6,4.0125,0.9
370,5,2,55,42,9,6,4.6381,1.0
371,0,2,93,47,5,7,2.6528,0.69
371,1,5,88,29,5,7,4.0848,1.06
371,2,2,73,34,5,7,3.1341,0.84
371,3,3,83,19,4,7,3.2663,0.81
371,4,1,61,6,7,7,4.9467,1.31
371,5,2,75,38,3,7,2.4632,0.6
371,6,4,76,18,5,7,4.1356,1.05
371,7,1,86,38,6,7,2.7432,0.67
372,0,3,87,6,5,5,4.6267,0.69
372,1,1,70,33,2,5,1.903,0.3
372,2,5,87,36,8,5,4.9378,0.74
372,3,1,87,57,2,5,1.4354,0.21
372,4,2,71,55,5,5,3.0618,0.47
372,5,4,83,60,6,5,3.9067,0.58
372,6,5,68,25,9,5,5.74,0.87
372,7,2,89,31,5,5,2.8426,0.45
372,8,2,71,53,8,5,3.9687,0.61
373,0,2,78,30,7,3,3.6733,0.36
373,1,2,83,51,5,3,2.8361,0.26
373,2,2,83,47,2,3,1.9528,0.18
373,3,3,83,27,5,3,3.4104,0.33
373,4,5,85,59,10,3,5.4695,0.53
373,5,3,70,54,5,3,3.4852,0.34
373,6,2,76,52,7,3,3.5723,0.34
373,7,1,80,38,3,3,1.9632,0.18
373,8,5,66,33,7,3,5.083,0.5
374,0,1,89,27,7,6,3.0904,2.2
374,1,5,68,18,8,6,5.5956,3.94
375,0,3,87,8,4,7,3.91,1.1
375,1,3,85,35,6,7,3.5857,1.05
375,2,2,75,31,3,7,2.5226,0.72
375,3,3,74,50,3,7,2.82,0.82
375,4,2,95,42,4,7,2.3381,0.66
375,5,1,84,53,3,7,1.8087,0.51
375,6,5,80,58,4,7,3.7724,1.03
375,7,5,93,29,5,7,3.9848,1.12
376,0,1,75,23,10,4,4.3348,0.36
376,1,2,65,5,11,4,6.8,0.62
376,2,2,87,25,7,4,3.56,0.33
376,3,5,68,24,4,4,4.2567,0.39
376,4,1,75,47,7,4,3.2128,0.29
376,5,3,75,28,7,4,4.1571,0.38
376,6,3,48,51,7,4,4.5361,0.41
376,7,5,61,51,5,4,4.4761,0.39
376,8,2,65,7,7,4,5.0286,0.44
376,9,5,66,20,7,4,5.28,0.47
377,0,2,79,21,3,4,2.5962,0.49
377,1,3,77,45,4,4,3.0822,0.59
377,2,5,81,36,5,4,4.1578,0.84
377,3,4,78,28,9,4,5.0971,0.97
377,4,5,83,10,7,4,5.44,1.11
378,0,5,83,46,9,3,5.2574,0.71
378,1,1,78,57,4,3,2.2154,0.28
378,2,4,80,43,6,3,4.0326,0.52
378,3,2,67,7,2,3,3.4886,0.44
378,4,1,70,30,7,3,3.4333,0.47
378,5,2,87,8,8,3,4.71,0.6
379,0,2,80,28,4,6,2.7571,0.51
379,1,1,81,17,7,6,3.4682,0.67
379,2,3,95,58,6,6,3.2724,0.62
379,3,5,87,44,3,6,3.3873,0.65
379,4,3,77,45,4,6,3.0822,0.58
379,5,3,74,53,6,6,3.7087,0.71
379,6,4,67,46,6,6,4.2774,0.83
379,7,2,94,57,7,6,3.1954,0.63
379,8,5,77,8,2,6,4.31,0.81
380,0,3,92,38,6,5,3.4232,0.39
380,1,3,88,18,4,5,3.1956,0.34
380,2,3,74,12,5,5,4.0533,0.45
380,3,4,69,36,10,5,5.4978,0.63
380,4,2,74,31,9,5,4.3426,0.5
380,5,3,95,18,9,5,4.5556,0.49
380,6,5,79,20,6,5,4.72,0.54
380,7,5,69,31,5,5,4.4426,0.51
380,8,5,67,37,9,5,5.6303,0.64
380,9,2,72,7,6,5,4.5886,0.51
381,0,3,74,44,6,5,3.7473,0.82
381,1,3,83,47,6,5,3.5528,0.75
381,2,2,87,42,9,5,3.9981,0.89
381,3,2,95,33,5,5,2.703,0.57
381,4,5,84,36,7,5,4.6978,1.03
381,5,3,73,59,7,5,4.0095,0.92
382,0,5,71,13,6,8,5.1492,4.5
382,1,3,76,27,8,8,4.4504,3.69
383,0,4,92,41,5,3,3.5039,0.27
383,1,5,77,52,8,3,5.0523,0.4
383,2,3,83,53,2,3,2.3287,0.19
383,3,2,77,14,3,3,2.8743,0.22
383,4,5,90,47,7,3,4.5128,0.36
383,5,2,79,41,8,3,3.8639,0.31
383,6,5,75,6,4,3,5.3667,0.43
383,7,5,77,12,7,3,5.3933,0.44
383,8,5,86,24,8,3,5.0967,0.41
384,0,3,79,50,7,5,3.92,0.73
384,1,5,77,57,6,5,4.4354,0.84
384,2,1,73,45,6,5,2.9622,0.52
384,3,1,53,46,5,5,3.0574,0.56
384,4,5,88,9,5,5,4.8511,0.84
384,5,5,74,50,5,5,4.22,0.75
384,6,1,79,9,8,5,4.3311,0.81
385,0,1,74,35,4,4,2.4057,1.02
385,1,5,87,58,4,4,3.6324,1.55
385,2,4,83,31,5,4,3.7626,1.56
386,0,3,77,24,7,8,4.1767,1.21
386,1,2,66,51,5,8,3.1761,0.9
386,2,2,95,52,5,8,2.5923,0.76
386,3,1,70,29,6,8,3.1448,0.96
386,4,1,70,26,8,8,3.7846,1.14
386,5,2,95,8,8,8,4.55,1.32
386,6,3,68,31,3,8,3.0626,0.93
386,7,3,89,46,4,8,2.8374,0.84
387,0,4,76,38,9,6,5.0432,1.51
387,1,1,64,20,6,6,3.42,0.96
387,2,5,93,12,7,6,5.0733,1.48
387,3,1,67,57,5,6,2.7354,0.79
387,4,4,71,20,7,6,4.78,1.31
388,0,5,77,8,5,4,5.21,1.13
388,1,1,95,56,4,4,1.8786,0.39
388,2,2,68,42,7,4,3.7781,0.83
388,3,4,77,7,6,4,5.2886,1.2
388,4,2,83,35,3,4,2.3257,0.49
389,0,5,88,11,2,4,3.7491,0.58
389,1,1,94,51,8,4,3.1161,0.48
389,2,5,82,18,3,4,3.8156,0.6
389,3,2,82,34,5,4,2.9541,0.45
389,4,5,90,13,5,4,4.4692,0.69
389,5,4,82,36,6,4,4.0378,0.64
389,6,1,79,47,6,4,2.8328,0.46
390,0,2,76,20,6,8,3.58,1.18
390,1,3,79,8,6,8,4.67,1.54
390,2,4,83,20,3,8,3.34,1.1
390,3,1,89,30,3,8,1.8533,0.59
390,4,1,86,6,5,8,3.8467,1.24
390,5,3,77,19,6,8,3.9863,1.24
390,6,2,89,14,6,8,3.5343,1.14
391,0,1,93,13,6,8,3.1092,1.56
391,1,2,78,18,8,8,4.1956,2.02
391,2,5,79,5,5,8,5.92,3.13
391,3,2,90,60,5,8,2.6667,1.38
392,0,5,73,14,3,5,4.1543,2.56
392,1,1,91,15,2,5,1.8467,1.06
392,2,2,88,42,4,5,2.4781,1.5
393,0,1,72,53,10,3,4.1487,0.65
393,1,4,77,46,4,3,3.4774,0.54
393,2,2,90,15,9,3,4.3667,0.7
393,3,1,69,27,7,3,3.4904,0.53
393,4,2,78,21,7,3,3.8162,0.56
394,0,2,92,14,8,4,4.0743,0.45
394,1,2,88,11,5,4,3.4491,0.37
394,2,5,72,10,4,4,4.76,0.52
394,3,3,93,39,2,4,2.1964,0.24
394,4,2,80,23,8,4,4.0348,0.45
394,5,4,81,25,6,4,4.18,0.46
394,6,4,75,14,6,4,4.6143,0.49
394,7,5,72,9,6,4,5.4711,0.6
394,8,3,66,18,6,4,4.2356,0.44
395,0,4,95,46,5,7,3.4174,3.53
395,1,3,82,30,5,7,3.3933,3.59
396,0,3,70,50,7,8,4.1,1.12
396,1,5,82,39,8,8,5.0164,1.27
396,2,4,78,41,5,8,3.7839,1.0
396,3,1,75,54,7,8,3.1852,0.87
396,4,5,74,30,8,8,5.2533,1.43
396,5,3,60,52,2,8,2.7923,0.78
396,6,3,86,10,3,8,3.38,0.9
396,7,1,78,59,5,8,2.5095,0.65
397,0,1,56,55,8,6,3.8618,0.68
397,1,5,88,23,11,6,5.9748,1.07
397,2,5,70,21,10,6,6.0762,1.08
397,3,1,71,40,9,6,3.93,0.72
397,4,5,70,16,7,6,5.325,0.97
397,5,2,64,10,7,6,4.62,0.84
397,6,3,46,24,7,6,4.7967,0.8
398,0,2,68,30,6,7,3.5733,2.45
398,1,3,80,28,6,7,3.7571,2.57
398,2,2,57,59,4,7,3.0295,1.97
399,0,1,68,15,6,4,3.5067,1.85
399,1,4,67,22,5,4,4.2145,2.2
400,0,2,72,16,11,3,5.285,0.39
400,1,4,79,9,5,3,4.6311,0.33
400,2,1,60,47,6,3,3.2128,0.23
400,3,5,78,6,7,3,6.2067,0.44
400,4,4,72,20,4,3,3.86,0.28
400,5,2,77,23,8,3,4.0948,0.29
400,6,5,65,58,8,3,5.2724,0.39
400,7,2,95,55,5,3,2.5818,0.18
400,8,1,90,31,7,3,3.0226,0.22
400,9,3,85,22,7,3,4.0545,0.3
401,0,5,86,20,8,6,5.18,2.58
401,1,3,78,37,7,6,4.0103,1.88
401,2,2,85,45,7,6,3.4222,1.65
402,0,5,83,26,8,7,5.1246,1.04
402,1,1,81,51,6,7,2.7761,0.56
402,2,5,69,41,7,7,4.9639,0.98
402,3,3,95,21,6,7,3.5762,0.71
402,4,4,73,11,3,7,3.9491,0.85
402,5,2,83,8,7,7,4.49,0.9
402,6,2,85,21,5,7,3.0762,0.66
402,7,1,70,47,4,7,2.4128,0.5
402,8,4,84,35,5,7,3.7057,0.78
403,0,5,95,33,4,3,3.603,1.07
403,1,2,81,40,5,3,2.93,0.84
403,2,4,70,31,4,3,3.7226,1.04
404,0,1,79,10,3,6,2.72,0.42
404,1,4,81,37,10,6,5.2503,0.8
404,2,1,72,6,6,6,4.4267,0.69
404,3,3,95,57,5,6,2.9754,0.47
404,4,1,79,28,6,6,2.9771,0.48
404,5,4,95,18,3,6,3.1556,0.51
404,6,1,68,18,3,6,2.4956,0.38
404,7,1,74,42,7,6,3.2581,0.53
404,8,5,77,50,7,6,4.76,0.71
404,9,5,68,12,9,6,6.1733,0.92
405,0,5,86,8,9,5,6.23,1.29
405,1,2,55,22,10,5,5.1545,1.13
405,2,1,82,36,8,5,3.4378,0.77
405,3,2,72,13,8,5,4.5292,0.99
405,4,3,71,26,6,5,3.9646,0.89
406,0,3,74,6,8,3,5.7867,0.6
406,1,4,85,18,4,3,3.6556,0.4
406,2,4,76,42,5,3,3.8181,0.41
406,3,3,78,11,3,3,3.4491,0.36
406,4,5,83,6,5,3,5.5067,0.6
406,5,1,95,57,7,3,2.7754,0.3
406,6,2,95,42,6,3,2.9381,0.33
407,0,3,76,6,3,3,4.2467,0.38
407,1,2,80,41,4,3,2.6439,0.24
407,2,4,86,49,2,3,2.6841,0.23
407,3,2,80,40,6,3,3.25,0.27
407,4,3,79,54,2,3,2.4052,0.21
407,5,5,86,34,3,3,3.4741,0.3
407,6,4,76,23,2,3,3.1148,0.27
407,7,4,89,38,8,3,4.4832,0.39
407,8,3,86,13,3,3,3.1492,0.27
407,9,4,76,7,3,3,4.4086,0.4
408,0,4,68,22,5,6,4.1945,0.9
408,1,1,95,21,4,6,2.1762,0.45
408,2,2,47,8,7,6,5.21,1.08
408,3,4,69,15,9,6,5.5867,1.18
408,4,2,76,8,7,6,4.63,1.0
408,5,3,88,51,10,6,4.6361,0.94
408,6,2,70,39,3,6,2.5564,0.53
409,0,5,89,46,4,5,3.6374,1.11
409,1,4,85,46,4,5,3.3174,1.03
409,2,4,89,32,3,5,3.0325,0.96
409,3,1,85,59,7,5,2.9695,0.97
409,4,5,95,59,2,5,2.8695,0.92
410,0,2,77,27,9,4,4.3304,0.9
410,1,4,60,46,10,4,5.6174,1.23
410,2,5,70,18,6,4,4.9556,1.14
410,3,4,78,60,4,4,3.4067,0.72
411,0,3,75,44,8,3,4.3273,0.56
411,1,5,68,33,6,3,4.743,0.59
411,2,2,62,25,9,3,4.66,0.56
411,3,3,73,31,4,3,3.2626,0.4
411,4,3,70,54,11,3,5.2852,0.65
411,5,3,95,53,2,3,2.0887,0.25
412,0,5,80,26,5,8,4.2846,1.36
412,1,4,72,10,5,8,4.66,1.4
412,2,4,87,31,6,8,3.9826,1.22
412,3,1,79,45,6,8,2.8422,0.9
412,4,5,73,34,4,8,4.0341,1.21
412,5,4,86,46,7,8,4.1974,1.28
412,6,2,65,57,2,8,2.2754,0.67
413,0,5,93,19,7,3,4.7663,1.86
413,1,1,67,29,4,3,2.6048,1.11
414,0,4,86,8,4,3,4.33,0.39
414,1,2,75,35,4,3,2.7857,0.26
414,2,2,75,30,4,3,2.8333,0.26
414,3,1,90,26,4,3,2.1846,0.19
414,4,3,68,18,7,3,4.4956,0.42
414,5,1,76,11,5,3,3.2891,0.3
414,6,3,77,23,9,3,4.7948,0.42
414,7,3,86,35,3,3,2.6657,0.24
414,8,2,82,33,4,3,2.663,0.24
414,9,1,78,29,7,3,3.2848,0.31
415,0,5,70,50,5,8,4.3,2.37
415,1,5,65,16,9,8,6.025,3.25
415,2,3,65,27,7,8,4.3704,2.47
416,0,3,76,59,6,7,3.6495,3.46
416,1,5,81,60,4,7,3.7467,3.49
417,0,4,95,32,4,3,3.2125,0.31
417,1,4,95,42,2,3,2.5381,0.22
417,2,1,91,40,6,3,2.63,0.24
417,3,5,92,6,4,3,5.0267,0.46
417,4,2,75,36,2,3,2.1778,0.2
417,5,1,88,39,6,3,2.6964,0.24
417,6,3,73,21,7,3,4.3162,0.41
417,7,2,95,47,6,3,2.9128,0.26
417,8,2,76,10,6,3,4.08,0.36
417,9,2,83,26,5,3,3.0246,0.27
418,0,5,66,46,8,6,5.2974,2.26
418,1,3,65,58,3,6,2.9724,1.23
418,2,2,69,52,4,6,2.8123,1.14
418,3,4,91,41,5,6,3.5239,1.39
419,0,3,60,51,7,6,4.2961,1.53
419,1,2,95,34,7,6,3.2941,1.19
419,2,4,85,48,9,6,4.8083,1.63
419,3,4,94,30,8,6,4.4533,1.56
420,0,3,63,43,7,4,4.2726,1.39
420,1,4,76,55,4,4,3.4618,1.15
420,2,4,78,30,7,4,4.4733,1.43
421,0,1,72,54,3,4,2.0452,0.3
421,1,2,94,47,8,4,3.5328,0.47
421,2,1,88,44,3,4,1.7673,0.24
421,3,4,68,7,2,4,4.2686,0.61
421,4,2,81,18,5,4,3.2356,0.44
421,5,1,95,19,6,4,2.8263,0.42
421,6,1,84,20,3,4,2.12,0.31
421,7,2,88,11,5,4,3.4491,0.49
421,8,5,71,26,7,4,5.0646,0.75
422,0,5,75,45,5,7,4.2222,3.39
422,1,2,58,18,9,7,4.8956,3.6
423,0,4,74,60,9,5,4.9867,1.05
423,1,1,83,38,9,5,3.7032,0.77
423,2,5,47,6,4,5,5.9267,1.15
423,3,3,74,29,4,5,3.2648,0.67
423,4,1,67,40,8,5,3.71,0.72
423,5,1,83,49,8,5,3.3441,0.65
424,0,5,83,25,8,5,5.14,1.43
424,1,4,69,21,8,5,5.0962,1.34
424,2,3,95,49,9,5,4.2041,1.13
424,3,3,79,17,7,5,4.3082,1.11
425,0,3,68,55,7,4,4.1218,0.63
425,1,5,76,50,8,4,5.08,0.81
425,2,4,72,16,6,4,4.585,0.69
425,3,1,65,26,6,4,3.2846,0.51
425,4,2,95,24,7,4,3.4167,0.56
425,5,4,79,38,10,4,5.2832,0.84
426,0,2,83,56,8,4,3.7186,1.36
426,1,5,81,12,5,4,4.7133,1.73
426,2,5,95,54,2,4,2.8852,1.01
427,0,4,58,40,7,5,4.79,1.98
427,1,2,66,29,4,5,3.0248,1.28
427,2,2,74,42,8,5,3.9581,1.71
428,0,4,71,29,9,7,5.2248,3.58
428,1,3,64,15,7,7,4.6867,3.38
429,0,3,87,22,8,4,4.3145,0.61
429,1,5,72,20,6,4,4.86,0.71
429,2,4,80,16,6,4,4.425,0.68
429,3,5,60,5,5,4,6.3,0.93
429,4,3,88,22,6,4,3.6945,0.55
429,5,4,85,54,5,4,3.5852,0.54
430,0,3,88,33,6,4,3.543,0.94
430,1,1,77,10,7,4,3.96,1.08
430,2,2,95,43,3,4,2.0326,0.55
430,3,2,70,37,3,4,2.5703,0.68
430,4,2,79,25,3,4,2.52,0.68
431,0,3,70,29,7,7,4.2448,3.43
431,1,2,73,50,9,7,4.24,3.6
432,0,1,83,18,3,5,2.1956,0.79
432,1,5,95,55,10,5,5.2818,2.01
432,2,4,95,23,2,5,2.7348,1.03
432,3,3,78,45,5,5,3.3622,1.26
433,0,3,55,18,8,7,5.0556,0.91
433,1,4,71,18,4,7,3.9356,0.72
433,2,5,78,47,10,7,5.6528,0.97
433,3,3,83,38,2,7,2.4032,0.45
433,4,2,70,30,4,7,2.9333,0.52
433,5,4,71,38,6,7,4.2432,0.78
433,6,5,73,56,6,7,4.5186,0.84
433,7,1,74,30,5,7,2.7533,0.48
433,8,4,65,51,3,7,3.3961,0.64
433,9,2,47,24,6,7,4.0767,0.75
434,0,1,78,30,11,7,4.4733,1.91
434,1,5,74,21,6,7,4.7962,2.02
434,2,2,73,6,4,7,4.2067,1.89
434,3,3,87,56,4,7,2.8386,1.23
435,0,5,66,34,4,8,4.1741,2.1
435,1,5,83,41,4,8,3.7839,1.97
435,2,2,82,45,8,8,3.7822,2.0
435,3,4,70,53,4,8,3.5887,1.91
436,0,2,75,6,4,8,4.1667,3.71
436,1,2,75,27,3,8,2.5704,2.2
436,2,2,95,59,5,8,2.5695,2.18
437,0,3,81,50,7,7,3.88,1.99
437,1,1,89,28,5,7,2.4771,1.29
437,2,3,67,59,3,7,2.9295,1.58
437,3,2,63,45,2,7,2.3622,1.2
437,4,1,86,60,3,7,1.7467,0.9
438,0,2,65,31,4,3,3.0226,0.35
438,1,1,78,35,5,3,2.6257,0.29
438,2,5,82,13,7,3,5.2292,0.62
438,3,4,85,9,3,3,3.9111,0.46
438,4,3,68,29,8,3,4.5848,0.53
438,5,2,71,16,4,3,3.205,0.37
438,6,5,67,44,2,3,3.4873,0.41
439,0,5,76,46,11,3,5.9974,0.53
439,1,1,69,55,10,3,4.2018,0.4
439,2,5,37,48,7,3,5.5683,0.49
439,3,4,67,20,8,3,5.16,0.47
439,4,4,79,22,5,3,3.9745,0.35
439,5,5,83,47,4,3,3.7528,0.35
439,6,1,72,22,8,3,3.8145,0.35
440,0,2,80,20,2,6,2.3,0.76
440,1,1,83,20,8,6,3.64,1.2
440,2,5,85,47,6,6,4.3128,1.44
440,3,3,88,30,4,6,2.9733,1.0
440,4,5,82,10,4,6,4.56,1.5
441,0,4,68,24,7,5,4.7567,1.0
441,1,3,71,35,8,5,4.4657,0.89
441,2,5,69,47,4,5,4.0328,0.83
441,3,5,58,22,9,5,5.9945,1.28
441,4,3,54,44,9,5,5.0473,1.02
442,0,2,95,37,5,4,2.6703,0.3
442,1,5,73,35,5,4,4.3257,0.5
442,2,4,87,60,4,4,3.2267,0.39
442,3,1,66,50,2,4,1.88,0.23
442,4,5,95,40,4,4,3.55,0.4
442,5,5,57,40,7,4,5.21,0.6
442,6,2,62,22,5,4,3.5145,0.4
442,7,5,73,55,3,4,3.6218,0.4
442,8,1,73,14,7,4,3.7543,0.45
442,9,3,84,47,4,4,2.9328,0.35
443,0,4,89,28,2,3,2.7771,0.37
443,1,2,83,42,5,3,2.8781,0.37
443,2,4,93,34,5,3,3.5341,0.5
443,3,3,95,46,5,3,3.0174,0.41
443,4,4,70,39,4,3,3.6564,0.47
443,5,4,92,39,4,3,3.2164,0.43
443,6,2,77,43,5,3,2.9926,0.41
444,0,4,70,15,9,6,5.5667,1.01
444,1,1,90,14,7,6,3.4143,0.62
444,2,4,95,40,4,6,3.15,0.57
444,3,3,86,14,7,6,4.2943,0.75
444,4,1,95,38,5,6,2.2632,0.39
444,5,5,85,46,5,6,4.0174,0.69
444,6,4,87,40,8,6,4.51,0.79
444,7,2,87,14,5,6,3.2743,0.57
444,8,2,71,50,7,6,3.68,0.65
445,0,3,64,8,6,4,4.97,0.89
445,1,5,55,36,10,4,6.1778,1.03
445,2,1,69,58,2,4,1.7924,0.29
445,3,4,78,57,3,4,3.1154,0.53
445,4,2,69,34,2,4,2.3141,0.38
445,5,2,71,36,3,4,2.5578,0.44
445,6,1,81,27,4,4,2.3504,0.39
446,0,3,56,6,2,5,4.3467,0.5
446,1,4,79,21,5,5,3.9962,0.45
446,2,4,74,43,8,5,4.7526,0.54
446,3,3,67,58,4,5,3.2324,0.37
446,4,5,81,6,4,5,5.2467,0.58
446,5,2,85,23,7,5,3.6348,0.41
446,6,3,58,12,6,5,4.6733,0.54
446,7,4,76,34,7,5,4.4741,0.49
446,8,1,78,42,7,5,3.1781,0.37
446,9,4,64,17,10,5,5.9082,0.67
447,0,4,80,30,9,3,5.0333,0.81
447,1,3,86,16,8,3,4.505,0.73
447,2,3,79,57,3,3,2.6954,0.44
447,3,1,78,58,6,3,2.8124,0.44
447,4,3,61,35,4,3,3.4657,0.55
448,0,1,74,32,7,5,3.3325,1.38
448,1,4,65,55,3,5,3.3818,1.35
448,2,5,90,5,5,5,5.7,2.33
449,0,3,84,54,7,5,3.8052,1.29
449,1,4,79,18,6,5,4.3756,1.58
449,2,3,89,55,2,5,2.2018,0.79
449,3,4,90,56,7,5,4.0786,1.37
450,0,3,65,56,2,3,2.6786,0.43
450,1,4,73,22,5,3,4.0945,0.6
450,2,2,63,53,3,3,2.6287,0.41
450,3,1,65,26,5,3,2.9846,0.44
450,4,5,58,31,5,3,4.6626,0.7
450,5,2,91,27,4,3,2.5504,0.38
451,0,5,77,27,6,8,4.6304,5.15
451,1,2,86,30,5,8,2.9133,3.12
452,0,5,89,7,10,4,6.6486,1.02
452,1,1,73,33,9,4,3.943,0.63
452,2,5,61,32,7,4,5.1925,0.85
452,3,2,90,21,7,4,3.5762,0.54
452,4,2,69,9,5,4,4.0311,0.65
452,5,1,84,34,4,4,2.2141,0.34
453,0,5,87,16,5,4,4.385,0.35
453,1,5,89,23,10,4,5.6548,0.49
453,2,4,66,15,9,4,5.6467,0.46
453,3,5,73,40,10,4,5.79,0.46
453,4,3,58,48,7,4,4.3483,0.37
453,5,2,69,43,6,4,3.4526,0.28
453,6,5,54,14,8,4,6.0343,0.49
453,7,3,55,23,9,4,5.2348,0.45
453,8,2,95,52,3,4,1.9923,0.17
453,9,3,70,8,8,4,5.45,0.44
454,0,2,70,10,8,4,4.8,1.25
454,1,3,64,32,9,4,4.9325,1.33
454,2,1,63,7,8,4,4.9686,1.31
455,0,3,81,51,4,5,2.9761,0.71
455,1,4,93,33,7,5,4.143,1.07
455,2,5,79,54,5,5,4.1052,1.01
455,3,1,65,5,4,5,4.3,1.11
455,4,2,71,12,7,5,4.3133,1.05
456,0,1,80,42,4,7,2.2381,0.65
456,1,5,95,8,5,7,4.85,1.5
456,2,3,79,26,5,7,3.5046,1.0
456,3,1,74,12,4,7,2.9533,0.88
456,4,1,79,34,5,7,2.6141,0.76
456,5,2,53,40,3,7,2.89,0.83
456,6,2,61,48,4,7,2.9883,0.9
456,7,1,88,45,2,7,1.4622,0.43
457,0,2,84,28,7,6,3.5771,0.7
457,1,4,89,19,6,6,4.1463,0.75
457,2,5,86,42,4,6,3.7181,0.7
457,3,5,79,44,5,6,4.1473,0.81
457,4,2,92,53,5,6,2.6487,0.52
457,5,3,64,36,7,6,4.2978,0.84
457,6,1,69,26,10,6,4.4046,0.84
457,7,3,67,13,7,6,4.7292,0.89
458,0,5,70,19,2,6,3.7263,0.74
458,1,4,80,44,4,6,3.4273,0.69
458,2,4,83,25,3,6,3.24,0.64
458,3,5,76,52,2,6,3.2723,0.62
458,4,3,87,53,6,6,3.4487,0.69
458,5,3,87,39,8,6,4.1164,0.8
458,6,3,72,21,7,6,4.3362,0.87
458,7,1,83,31,5,6,2.5626,0.48
458,8,2,95,25,5,6,2.8,0.53
459,0,4,83,12,6,6,4.5733,0.69
459,1,1,51,54,7,6,3.6652,0.56
459,2,4,58,40,6,6,4.49,0.64
459,3,3,79,29,7,6,4.0648,0.61
459,4,4,67,47,5,6,3.9728,0.57
459,5,4,63,24,7,6,4.8567,0.7
459,6,1,43,39,6,6,3.5964,0.52
459,7,2,84,27,8,6,3.8904,0.57
459,8,2,77,20,6,6,3.56,0.51
459,9,2,59,35,8,6,4.3057,0.64
460,0,2,85,6,7,8,4.8667,1.25
460,1,4,86,10,8,8,5.28,1.26
460,2,2,85,15,6,8,3.5667,0.92
460,3,3,66,37,5,8,3.6503,0.91
460,4,4,75,39,2,8,2.9564,0.7
460,5,4,71,53,5,8,3.8687,0.94
460,6,4,63,43,4,8,3.7726,0.95
460,7,2,94,8,6,8,3.97,1.02
461,0,3,78,14,6,3,4.1543,0.41
461,1,3,73,52,8,3,4.3323,0.46
461,2,1,64,25,11,3,4.82,0.46
461,3,4,66,5,5,3,5.78,0.58
461,4,1,71,16,3,3,2.505,0.25
461,5,4,91,27,2,3,2.7504,0.28
461,6,4,67,42,10,3,5.4981,0.57
462,0,2,88,17,5,3,3.1282,0.28
462,1,1,83,37,8,3,3.4103,0.3
462,2,2,70,54,6,3,3.3852,0.3
462,3,1,54,53,6,3,3.3087,0.29
462,4,1,68,25,4,3,2.64,0.23
462,5,5,95,35,7,3,4.4857,0.4
